Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,km_unit
Volkswagen,Passat,0.58,Combi,0.19091909190919093,0.3333333333333333,Metan/Propan,Automatic,0.03657314629258517,0.42,0.1719803242849335,0
Renault,Clio,0.54,Hatchback,0.12936093609360935,0.2916666666666667,Petrol,Automatic,0.022034068136272546,0.46,0.10608550434201737,0
Renault,Rare,0.88,Minivan,0.16791679167916793,0.2916666666666667,Diesel,Automatic,0.1848697394789579,0.12,0.4789579158316633,2
BMW,3 Series,0.46,Sedan,0.17991799179917992,0.2916666666666667,Petrol,Manual,0.022044088176352707,0.54,0.12682507872888635,0
Skoda,Rare,0.88,Crossover,0.1499149914991499,0.25,Petrol,Automatic,0.10821643286573146,0.12,0.42742628113369596,2
Land Rover,Rare,0.72,SUV,0.2229222922292229,0.5208333333333334,Diesel,Automatic,0.14829659318637275,0.28,0.2959251837007348,1
Volkswagen,Sharan,0.8,Universal,0.1409140914091409,0.25,Petrol,Manual,0.09619238476953908,0.2,0.25487338312989616,1
Volkswagen,Passat,0.64,Sedan,0.24992499249924993,0.35875,Diesel,Automatic,0.04408817635270541,0.36,0.2616812572513448,1
Mercedes,E Class,0.7,Sedan,0.24992499249924993,0.4166666666666667,Diesel,Automatic,0.09818637274549098,0.3,0.31112224448897796,1
Opel,Astra,0.8,Universal,0.17591759175917593,0.22916666666666666,Diesel,Manual,0.05811623246492986,0.2,0.3186372745490982,1
Renault,Grand Scenic,0.86,Universal,0.16691669166916692,0.2708333333333333,Diesel,Automatic,0.0841683366733467,0.14,0.4163326653306613,2
BMW,7 Series,0.74,Sedan,0.38693869386938695,0.020833333333333332,Petrol,Automatic,0.11823647294589178,0.26,0.5519610649871171,2
BMW,7 Series,0.8,Sedan,0.17991799179917992,0.583125,Diesel,Automatic,0.218436873747495,0.2,0.3259245764255784,1
Peugeot,Rare,0.7,Minivan,0.1699169916991699,0.375,Diesel,Automatic,0.018036072144288578,0.3,0.21092184368737474,1
Honda,CR-V,0.84,SUV,0.1784178417841784,0.4166666666666667,Diesel,Manual,0.15531062124248496,0.16,0.3954575818303272,1
Skoda,Superb,0.82,Sedan,0.26492649264926493,0.3333333333333333,Petrol,Automatic,0.08816633266533067,0.18,0.5290581162324649,2
Mercedes,E Class,0.62,Sedan,0.3311331133113311,0.4166666666666667,Diesel,Automatic,0.06211422845691383,0.38,0.32985971943887776,1
Skoda,Superb,0.92,Sedan,0.11991199119911991,0.3747916666666667,Petrol,Automatic,0.2374749498997996,0.08,0.4789579158316633,2
Volkswagen,Jetta,0.84,Sedan,0.10991099109910991,0.25,Hybrid,Automatic,0.0781563126252505,0.16,0.2429303050545536,1
Hyundai,ix35,0.78,Pickup,0.18991899189918993,0.375,Diesel,Automatic,0.11823647294589178,0.22,0.3152972611890448,1
Toyota,Rare,0.86,Hatchback,0.14486148614861485,0.27,Hybrid,Automatic,0.07313627254509018,0.14,0.36108967935871744,1
Renault,Grand Scenic,0.82,Universal,0.17991799179917992,0.2708333333333333,Diesel,Manual,0.07313627254509018,0.18,0.3587174348697395,1
BMW,X5,0.82,SUV,0.1569156915691569,0.5833333333333334,Petrol,Automatic,0.1733366733466934,0.18,0.312625250501002,1
Renault,Talisman,0.9,Sedan,0.15104510451045106,0.2708333333333333,Diesel,Manual,0.12323647294589178,0.1,0.5027722110888443,2
Renault,Megane,0.7,Universal,0.1699169916991699,0.375,Metan/Propan,Manual,0.027054108216432865,0.3,0.21092184368737474,1
Nissan,Juke,0.8,SUV,0.1549154915491549,0.2916666666666667,Petrol,Automatic,0.09118236472945891,0.2,0.28037893969757693,1
Subaru,Rare,0.8,Hatchback,0.11591159115911591,0.25,Diesel,Automatic,0.07114228456913828,0.2,0.20932774640189472,1
Dacia,Logan,0.72,Sedan,0.1849184918491849,0.2708333333333333,Diesel,Manual,0.03206412825651302,0.28,0.24515698062792252,1
Nissan,X-Trail,0.88,SUV,0.12391239123912391,0.2916666666666667,Diesel,Automatic,0.1282565130260521,0.12,0.3529916976810764,1
Mercedes,C Class,0.88,Universal,0.2219221922192219,0.375,Plug-in Hybrid,Automatic,0.17334669338677355,0.12,0.6335528199255654,2
Toyota,Rav 4,0.9,Crossover,0.1334073407340734,0.47791666666666666,Hybrid,Automatic,0.21342685370741482,0.1,0.4438677354709419,2
Mercedes,S Class,0.6,Sedan,0.2507550755075508,0.7916666666666666,Diesel,Automatic,0.045090180360721446,0.4,0.23736043515602634,1
Rare cheap,Rare,0.9,Sedan,0.1499149914991499,0.29083333333333333,Metan/Propan,Manual,0.03006012024048096,0.1,0.49899799599198397,2
Seat,Ibiza,0.8,Universal,0.18991899189918993,0.20833333333333334,Diesel,Manual,0.04909819639278557,0.2,0.344142831116779,1
Nissan,Juke,0.82,Crossover,0.12391239123912391,0.2916666666666667,Petrol,Automatic,0.09818637274549098,0.18,0.24649298597194388,1
Audi,A4,0.52,Sedan,0.29992999299929995,0.3333333333333333,Metan/Propan,Automatic,0.025050100200400802,0.48,0.23847695390781562,1
Opel,Astra,0.82,Universal,0.1999199919991999,0.22916666666666666,Diesel,Manual,0.05811623246492986,0.18,0.39879759519038077,1
Citroen,Rare,0.7,Universal,0.23992399239923992,0.2916666666666667,Diesel,Manual,0.025050100200400802,0.3,0.2985971943887776,1
Mercedes,C Class,0.88,Sedan,0.0749074907490749,0.375,Petrol,Automatic,0.18837675350701402,0.12,0.21271113655883195,1
BMW,X3,0.76,SUV,0.1919191919191919,0.0,Diesel,Manual,0.10821643286573146,0.24,0.29397256050562665,1
Ford,Rare,0.8,Hatchback,0.12991299129912992,0.25,Metan/Propan,Manual,0.045090180360721446,0.2,0.23483330296957552,1
Volvo,XC90,0.88,SUV,0.17991799179917992,0.375,Petrol,Automatic,0.2635270541082164,0.12,0.5133123389636416,2
Renault,Megane,0.86,Universal,0.20992099209920992,0.2708333333333333,Diesel,Manual,0.07013026052104208,0.14,0.5240480961923848,2
BMW,5 Series,0.92,Sedan,0.07690769076907691,0.375,Diesel,Automatic,0.3286573146292585,0.08,0.3066132264529058,1
Hyundai,Santa FE,0.82,SUV,0.17991799179917992,0.4166666666666667,Diesel,Automatic,0.1658316633266533,0.18,0.3587174348697395,1
Skoda,Superb,0.82,Sedan,0.19591959195919592,0.2916666666666667,Diesel,Manual,0.09769539078156313,0.18,0.3907815631262525,1
BMW,X3,0.88,Crossover,0.15891589158915892,0.37416666666666665,Diesel,Automatic,0.20340681362725452,0.12,0.4531920984826797,2
Nissan,Rare,0.84,Hatchback,0.1719171917191719,0.2627083333333333,Diesel,Manual,0.061112224448897794,0.16,0.38098419060342903,1
Toyota,Rav 4,0.96,Crossover,0.018901890189018902,0.4791666666666667,Hybrid,Automatic,0.2985971943887776,0.04,0.12491649966599866,0
Volvo,XC90,0.88,SUV,0.1549154915491549,0.37416666666666665,Petrol,Automatic,0.27655310621242485,0.12,0.44174062410535353,2
Lexus,CT Series,0.9,Hatchback,0.0639063906390639,0.3329166666666667,Hybrid,Automatic,0.15831663326653306,0.1,0.2117568470273881,1
Renault,Rare,0.8,Hatchback,0.17391739173917392,0.2627083333333333,Diesel,Manual,0.0435871743486974,0.2,0.3149936236108581,1
Toyota,Auris,0.78,Hatchback,0.18691869186918691,0.25,Diesel,Manual,0.06312625250501001,0.22,0.3102872411489646,1
Toyota,Auris,0.72,Hatchback,0.23492349234923493,0.2708333333333333,Diesel,Manual,0.052104208416833664,0.28,0.3119572478289913,1
BMW,7 Series,0.92,Sedan,0.09190919091909192,0.581875,Diesel,Automatic,0.44889779559118237,0.08,0.3667334669338677,1
Volkswagen,Caddy,0.86,Minivan,0.17991799179917992,0.2916666666666667,Diesel,Manual,0.056112224448897796,0.14,0.44889779559118237,2
Opel,Corsa,0.8,Hatchback,0.12491249124912492,0.22916666666666666,Diesel,Manual,0.03557114228456914,0.2,0.22572417562397523,1
Honda,CR-V,0.84,Crossover,0.1919191919191919,0.4166666666666667,Diesel,Automatic,0.17334669338677355,0.16,0.4255177020708082,2
Mitsubishi,Rare,0.48,Minivan,0.29992999299929995,0.375,Metan/Propan,Manual,0.023046092184368736,0.52,0.22066354932086396,1
Volkswagen,Polo,0.72,Hatchback,0.23992399239923992,0.25,Diesel,Manual,0.03557114228456914,0.28,0.3186372745490982,1
Hyundai,Santa FE,0.88,Crossover,0.16091609160916093,0.375,Diesel,Automatic,0.17835671342685372,0.12,0.4589178356713427,2
Mazda,6,0.86,Sedan,0.2299229922992299,0.4166666666666667,Diesel,Automatic,0.1282565130260521,0.14,0.5741482965931863,2
Volkswagen,Caddy,0.88,Microvan,0.15191519151915192,0.2916666666666667,Diesel,Manual,0.10120240480961924,0.12,0.43315201832235906,2
BMW,5 Series,0.7,Sedan,0.31193119311931194,0.4791666666666667,Petrol,Automatic,0.07615230460921844,0.3,0.38877755511022044,1
BMW,5 Series,0.62,Sedan,0.25092509250925094,0.4789583333333333,Diesel,Manual,0.04458917835671343,0.38,0.24949899799599198,1
Mercedes,E Class,0.96,Sedan,0.0499049904990499,0.4166666666666667,Diesel,Automatic,0.3687374749498998,0.04,0.331997327989312,1
Volkswagen,Golf,0.76,Universal,0.17991799179917992,0.25,Petrol,Manual,0.05110220440881764,0.24,0.275474024973023,1
Toyota,Corolla,0.72,Universal,0.22592259225922592,0.25,Diesel,Manual,0.0531062124248497,0.28,0.2999331997327989,1
Audi,A4,0.66,Cabriolet,0.1999199919991999,0.3333333333333333,Petrol,Automatic,0.06312625250501001,0.34,0.22066354932086396,1
Volkswagen,Caddy,0.82,Minivan,0.1634163416341634,0.0,Diesel,Manual,0.1402805611222445,0.18,0.3256513026052104,1
Toyota,Auris,0.84,Hatchback,0.1329132913291329,0.3329166666666667,Hybrid,Automatic,0.09819639278557114,0.16,0.29414384324203957,1
Volkswagen,Jetta,0.84,Sedan,0.13091309130913092,0.25,Hybrid,Automatic,0.08316633266533066,0.16,0.28969049209530173,1
Opel,Astra,0.7,Universal,0.36793679367936794,0.22916666666666666,Diesel,Manual,0.034569138276553106,0.3,0.4589178356713427,2
BMW,3 Series,0.7,Sedan,0.17991799179917992,0.020833333333333332,Petrol,Automatic,0.05811623246492986,0.3,0.22344689378757515,1
Skoda,Fabia,0.8,Universal,0.15991599159915992,0.20833333333333334,Diesel,Manual,0.04808617234468938,0.2,0.28948806704317726,1
Mercedes,E Class,0.9,Sedan,0.16094009400940093,0.4166666666666667,Diesel,Automatic,0.2680360721442886,0.1,0.535818303273213,2
Honda,Civic,0.7,Hatchback,0.19491949194919492,0.25,Petrol,Manual,0.052104208416833664,0.3,0.24223446893787576,1
Ford,Fusion,0.88,Sedan,0.12391239123912391,0.375,Plug-in Hybrid,Automatic,0.11321643286573146,0.12,0.3529916976810764,1
Ford,Fusion,0.64,Hatchback,0.32993299329932996,0.25,Diesel,Automatic,0.03907815631262525,0.36,0.3460605421369054,1
Dacia,Logan,0.68,Sedan,0.02145014501450145,0.25,Metan/Propan,Manual,0.02004008016032064,0.32,0.023397383001296714,0
Volkswagen,Golf,0.66,Hatchback,0.1999199919991999,0.24979166666666666,Petrol,Manual,0.04008016032064128,0.34,0.22066354932086396,1
Mercedes,GLK Class,0.86,Crossover,0.13091309130913092,0.4166666666666667,Diesel,Automatic,0.19739478957915832,0.14,0.32615230460921846,1
Toyota,Rare,0.54,Sedan,0.26792679267926794,0.3333333333333333,Petrol,Manual,0.024549098196392786,0.46,0.22177688710754842,1
Honda,CR-V,0.86,Crossover,0.12811281128112811,0.4166666666666667,Diesel,Automatic,0.17834669338677356,0.14,0.3191382765531062,1
Volvo,XC90,0.7,SUV,0.1619161916191619,0.5625,Metan/Propan,Automatic,0.08306613226452905,0.3,0.20090180360721444,1
Volkswagen,Touran,0.82,Minivan,0.21177717771777177,0.0,Diesel,Automatic,0.05811623246492986,0.18,0.4225571142284569,2
Volkswagen,Polo,0.54,Hatchback,0.09790979097909791,0.16666666666666666,Petrol,Manual,0.0070140280561122245,0.46,0.07982631930527723,0
Toyota,Camry,0.88,Sedan,0.07308630863086309,0.4791666666666667,Petrol,Automatic,0.13827655310621242,0.12,0.20749785284855424,1
Audi,A4,0.82,Sedan,0.08790879087908791,0.5833333333333334,Petrol,Automatic,0.1462925851703407,0.18,0.1743486973947896,0
Hyundai,ix35,0.86,Crossover,0.15021502150215021,0.375,Petrol,Automatic,0.13026052104208416,0.14,0.374498997995992,1
Mercedes,E Class,0.5,Sedan,0.45994599459945995,0.4166666666666667,Diesel,Manual,0.011022044088176353,0.5,0.3525512563588716,1
Renault,Kadjar,0.88,Crossover,0.13891389138913893,0.2627083333333333,Diesel,Automatic,0.12625250501002003,0.12,0.3959347265960493,1
Opel,Astra,0.7,Hatchback,0.35993599359935996,0.22916666666666666,Diesel,Manual,0.028046092184368737,0.3,0.44889779559118237,2
Volkswagen,Transporter,0.78,Minivan,0.20292029202920292,0.375,Diesel,Manual,0.08066132264529058,0.22,0.33700734802939214,1
Honda,Accord,0.5,Sedan,0.32493249324932494,0.374375,Petrol,Manual,0.02004008016032064,0.5,0.24849699398797595,1
Skoda,Superb,0.86,Sedan,0.20222022202220222,0.29125,Diesel,Automatic,0.130250501002004,0.14,0.5047595190380761,2
Lexus,GS Series,0.68,Sedan,0.2299229922992299,0.8541666666666666,Petrol,Automatic,0.09819639278557114,0.32,0.269126488270659,1
Renault,Megane,0.82,Universal,0.1621162116211621,0.2627083333333333,Diesel,Manual,0.05710420841683367,0.18,0.32304609218436875,1
Skoda,Octavia,0.94,Universal,0.14651465146514653,0.2916666666666667,Diesel,Automatic,0.125250501002004,0.06,0.7324649298597194,2
Opel,Astra,0.78,Hatchback,0.0969096909690969,0.29125,Petrol,Automatic,0.07515030060120241,0.22,0.1599866399465598,0
Toyota,Auris,0.86,Universal,0.19091909190919093,0.3333333333333333,Metan/Propan,Automatic,0.09519038076152304,0.14,0.47645290581162325,2
Toyota,Camry,0.94,Sedan,0.059905990599059905,0.4791666666666667,Metan/Propan,Automatic,0.19839679358717435,0.06,0.2985971943887776,1
Renault,Grand Scenic,0.84,Universal,0.18991899189918993,0.2708333333333333,Diesel,Manual,0.08316633266533066,0.16,0.42106435092407035,2
Renault,Kadjar,0.88,SUV,0.18391839183918393,0.2708333333333333,Diesel,Automatic,0.1082064128256513,0.12,0.5247638133409677,2
Volvo,XC90,0.7,SUV,0.29392939293929393,0.4583333333333333,Diesel,Automatic,0.08316633266533066,0.3,0.3662324649298597,1
Volkswagen,Golf,0.78,Hatchback,0.1639163916391639,0.25,Petrol,Automatic,0.0746492985971944,0.22,0.27187708750835005,1
Lexus,CT Series,0.8,Hatchback,0.12275327532753276,0.3333333333333333,Hybrid,Automatic,0.11422845691382766,0.2,0.22179085443614502,1
Mazda,Rare,0.74,Hatchback,0.1719171917191719,0.24979166666666666,Diesel,Manual,0.04808617234468938,0.26,0.24420269109647869,1
BMW,X5,0.92,Crossover,0.0999099909990999,0.375,Hybrid,Automatic,0.3687374749498998,0.08,0.39879759519038077,1
Skoda,Octavia,0.76,Universal,0.23492349234923493,0.25,Petrol,Automatic,0.06012024048096192,0.24,0.36025897949745656,1
Fiat,Rare,0.82,Combi,0.2559255925592559,0.22916666666666666,Diesel,Manual,0.04298597194388778,0.18,0.5110220440881763,2
Audi,A8,0.66,Sedan,0.31393139313931395,0.5833333333333334,Diesel,Automatic,0.05460921843687375,0.34,0.3475840570028947,1
Mercedes,B Class,0.86,Microvan,0.1939193919391939,0.373125,Metan/Propan,Automatic,0.09819639278557114,0.14,0.48396793587174347,2
Dacia,Duster,0.82,Crossover,0.0669066906690669,0.2708333333333333,Diesel,Manual,0.07014028056112225,0.18,0.13226452905811623,0
Mercedes,E Class,0.62,Sedan,0.011012101210121012,0.625,Diesel,Automatic,0.050100200400801605,0.38,0.009129258517034068,0
Skoda,Superb,0.9,Sedan,0.17991799179917992,0.375,Diesel,Automatic,0.17284569138276554,0.1,0.5991983967935872,2
Renault,Grand Scenic,0.92,Minivan,0.1349134913491349,0.2629166666666667,Diesel,Automatic,0.156813627254509,0.08,0.5390781563126252,2
Mini,Rare,0.88,Hatchback,0.08390839083908391,0.2916666666666667,Petrol,Automatic,0.10721442885771543,0.12,0.23847695390781562,1
Toyota,Avensis Verso,0.62,Minivan,0.27992799279927993,0.375,Diesel,Manual,0.029559118236472944,0.38,0.2785571142284569,1
Land Rover,Freelander,0.6,SUV,0.2299229922992299,0.3541666666666667,Metan/Propan,Manual,0.033066132264529056,0.4,0.21748258421605116,1
Opel,Astra,0.8,Universal,0.20004300430043004,0.375,Diesel,Manual,0.08016032064128256,0.2,0.3625851703406814,1
Volkswagen,Polo,0.58,Hatchback,0.26392639263926393,0.25,Petrol,Manual,0.023046092184368736,0.42,0.23847695390781562,1
Audi,A6,0.94,Universal,0.10091009100910091,0.375,Diesel,Automatic,0.25851703406813625,0.06,0.5040080160320641,2
Vaz,Altele,0.74,Universal,0.09233323332333233,0.2916666666666667,Metan/Propan,Manual,0.03205410821643286,0.26,0.13029487546521615,0
Mercedes,Rare,0.72,SUV,0.2299229922992299,0.583125,Diesel,Automatic,0.1933867735470942,0.28,0.30527722110888444,1
Hyundai,Rare,0.84,Hatchback,0.12191219121912192,0.246875,Petrol,Manual,0.04609218436873747,0.16,0.26965041193498107,1
Skoda,Octavia,0.72,Hatchback,0.3350985098509851,0.3720833333333333,Diesel,Automatic,0.0656312625250501,0.28,0.44577822311289234,2
Renault,Grand Scenic,0.92,Minivan,0.17491749174917492,0.2629166666666667,Diesel,Automatic,0.15831663326653306,0.08,0.6993987975951904,2
Mercedes,Vito,0.78,Minivan,0.21992199219921993,0.4166666666666667,Diesel,Manual,0.07314629258517034,0.22,0.36539746158984626,1
Audi,A6,0.76,Universal,0.1479147914791479,0.5822916666666667,Petrol,Automatic,0.1282565130260521,0.24,0.22614459688607985,1
Dacia,Logan,0.8,Sedan,0.2299229922992299,0.20833333333333334,Metan/Propan,Manual,0.026052104208416832,0.2,0.4170158498815813,2
Toyota,Urban Cruiser,0.8,Sedan,0.1919191919191919,0.25,Diesel,Manual,0.06613226452905811,0.2,0.34778648205501916,1
Volkswagen,Rare,0.68,Sedan,0.2569256925692569,0.5833333333333334,Diesel,Automatic,0.08817635270541083,0.32,0.30095485087822704,1
Toyota,Rare,0.72,Hatchback,0.07190719071907191,0.16666666666666666,Petrol,Automatic,0.04208416833667335,0.28,0.09418837675350701,0
Renault,Scenic,0.82,Microvan,0.23992399239923992,0.2708333333333333,Diesel,Manual,0.06613226452905811,0.18,0.4789579158316633,2
Toyota,Land Cruiser Prado,0.7,SUV,0.20492049204920493,0.5208333333333334,Metan/Propan,Automatic,0.1462925851703407,0.3,0.25475951903807614,1
Skoda,Superb,0.92,Sedan,0.17591759175917593,0.375,Diesel,Automatic,0.19288577154308617,0.08,0.7034068136272545,2
Opel,Corsa,0.7,Hatchback,0.16419041904190418,0.22916666666666666,Diesel,Manual,0.028046092184368737,0.3,0.20375,1
Volkswagen,Tiguan,0.74,SUV,0.1789178917891789,0.25,Petrol,Manual,0.07014028056112225,0.26,0.254222731176639,1
Skoda,Fabia,0.62,Hatchback,0.2299229922992299,0.25,Petrol,Manual,0.00751503006012024,0.38,0.22845691382765532,1
BMW,7 Series,0.9,Sedan,0.12491249124912492,0.581875,Diesel,Automatic,0.5240480961923848,0.1,0.41549766199064786,2
Rover,Rare,0.6,Sedan,0.2779277927792779,0.375,Diesel,Manual,0.024549098196392786,0.4,0.2632884817253555,1
Fiat,Rare,0.66,Universal,0.1999199919991999,0.2916666666666667,Metan/Propan,Manual,0.028056112224448898,0.34,0.22066354932086396,1
Dacia,Duster,0.8,Crossover,0.2020962096209621,0.2708333333333333,Diesel,Manual,0.06713426853707415,0.2,0.36632537802878484,1
Skoda,Superb,0.76,Sedan,0.26492649264926493,0.3333333333333333,Petrol,Manual,0.057615230460921846,0.24,0.4065053183289656,2
Volkswagen,Passat,0.8,Universal,0.24392439243924394,0.2916666666666667,Diesel,Manual,0.09418837675350701,0.2,0.44252140644926213,2
Skoda,Rapid,0.9,Sedan,0.18791879187918792,0.25458333333333333,Diesel,Manual,0.07565130260521043,0.1,0.6259185036740146,2
Nissan,Qashqai+2,0.8,Microvan,0.2069206920692069,0.2708333333333333,Diesel,Manual,0.07615230460921844,0.2,0.37511386409182,1
Ford,Fusion,0.94,Sedan,0.033242324232423244,0.375,Plug-in Hybrid,Automatic,0.20641282565130262,0.06,0.1650250501002004,0
Ford,Focus,0.92,Universal,0.15991599159915992,0.2708333333333333,Diesel,Manual,0.07014028056112225,0.08,0.6392785571142284,2
Mercedes,E Class,0.74,Sedan,0.2299229922992299,0.3333333333333333,Metan/Propan,Automatic,0.07515030060120241,0.26,0.3272258803320927,1
Mercedes,E Class,0.58,Sedan,0.3029302930293029,0.375,Metan/Propan,Automatic,0.036072144288577156,0.42,0.27400255055565675,1
Dacia,Sandero,0.82,Hatchback,0.1118071807180718,0.20833333333333334,Petrol,Manual,0.033056112224448896,0.18,0.2222364729458918,1
Toyota,Prius,0.82,Universal,0.16491649164916491,0.3333333333333333,Hybrid,Automatic,0.09018036072144289,0.18,0.3286573146292585,1
Toyota,Auris,0.88,Universal,0.16918191819181919,0.3333333333333333,Hybrid,Automatic,0.12474949899799599,0.12,0.4825794446034927,2
Hyundai,Getz,0.72,Hatchback,0.17223322332233224,0.25,Petrol,Manual,0.026052104208416832,0.28,0.22821108884435537,1
Volvo,Rare,0.9,Hatchback,0.1844184418441844,0.2708333333333333,Petrol,Automatic,0.15329659318637276,0.1,0.6142284569138277,2
Mercedes,M Class,0.84,Crossover,0.12191219121912192,0.6875,Diesel,Automatic,0.33867735470941884,0.16,0.26965041193498107,1
Mercedes,C Class,0.92,Sedan,0.1269126912691269,0.375,Petrol,Automatic,0.21833667334669338,0.08,0.5070140280561122,2
BMW,3 Series,0.72,Sedan,0.1929192919291929,0.3725,Petrol,Automatic,0.07414829659318638,0.28,0.2558450233800935,1
Audi,A4,0.5,Sedan,0.2559255925592559,0.3333333333333333,Petrol,Manual,0.021042084168336674,0.5,0.1953137043317404,0
Volvo,Rare,0.84,Universal,0.1619161916191619,0.4583333333333333,Plug-in Hybrid,Automatic,0.14829659318637275,0.16,0.3587174348697395,1
